datetime,results,news_text,text
2022-06-17 18:15:36.781124,60665,"{3.4915549755096436,2.397014856338501,3.375049591064453,3.2442944049835205}",【ニューヨーク=野村優子】米食品医薬品局（FDA）は17日、ファイザー製とモデルナ製の新型コロナウイルスワクチンについて、生後6カ月から5～6歳未満の幼児を対象に緊急使用許可を出したと発表した。米国で5歳未満は唯一ワクチン接種が認められていなかった年齢層だが、これでほぼ全人口に対象が広がることになる。早ければ20日から接種が始まる見通し。ファイザー製は生後6カ月から5歳未満が対象で、成人の10...
2022-06-17 18:15:36.781124,60666,"{2.4035940170288086,2.1767730712890625,2.702770233154297,2.348079204559326}",東京およびその近郊都市の紙製品卸が加入する東京紙商家庭紙同業会（東京・中央）は、5月の家庭紙の店頭価格（本体価格）の動向をまとめた。再生紙から作るトイレットペーパーやティッシュペーパーが前月比で上昇した。トイレットペーパーは再生紙で作る商品（55～60メートル12ロール入り）が248～298円となり、下値が前月より20円上昇した。「製紙各社が値上げを発表後、チラシに掲載して安値で販売することがなくなった」（家庭紙卸）パルプ製（60メートル12ロール入り）は428～468円で前月比横ばい。4月は下値が30円上昇していた。長尺・コンパクト化商品の需要が増えている。ティッシュペーパーは大手メーカー製（150～160組5箱パック）が228～278円と下値が30円上昇した。再生トイレ紙同様に製紙各社の値上げを受け、安値販売が減った。外箱がなくフィルムで包装した「ソフトパック」は198～238円と上値、下値ともに10円上昇。ソフトパックはコンパクトで持ち運びやすいとして「消費者に受け入れられ、需要は堅調」（家庭紙卸）という。
2022-06-17 18:15:36.781124,60667,"{2.905555009841919,2.144716501235962,3.0834405422210693,3.0196304321289062}",映画の公開は「劇場優先」という業界の慣習が揺さぶられている。米ネットフリックスがアニメ映画「バブル」を劇場公開より2週間早くネット配信。新型コロナウイルス禍でウォルト・ディズニー・ジャパンは一部の作品をネット配信のみにした。ネット配信の顧客獲得競争が激しさを増すなか、反発する映画館との共存を模索する動きが始まっている。バブルは、大ヒットアニメ「進撃の巨人」の監督、荒木哲郎氏がメガホンをとり、制...
2022-06-17 18:15:36.781124,60668,"{2.0474867820739746,3.3794171810150146,3.159636974334717,2.211817741394043}",東京電力福島第1原子力発電所事故を巡る一連の訴訟は、政府機関の地震予測「長期評価」に基づき、国が津波被害を予見できたかどうかが大きな争点だった。高裁段階では見方が分かれ上告審の行方が注目されていたが、最高裁は17日の判決で直接判断を示さなかった。国の責任を否定する判決を受け、原告らには落胆が広がった。長期評価は政府の地震調査研究推進本部が2002年に専門家らの議論を踏まえて公表した地震予測だ。福島県沖を含む範囲でマグニチュード8クラスの地震が起きる可能性に言及し、東京電力の子会社は08年に最大15.7メートルの津波が到達すると試算した。国の責任を認めた3件の控訴審判決（福島、千葉、愛媛訴訟）は長期評価について「相応の科学的信頼性がある知見」と強調した。試算から津波を予見することができたにもかかわらず、対策を取らなかった国に責任があると結論づけた。これらに対して、国の責任を否定した群馬訴訟の控訴審判決は、地震学者からも異論が出ていたなどとして長期評価の合理性や信頼性を疑問視。「国の対応に問題があったとまで認めるのは困難」と指摘した。巨大津波の襲来を予測できたかどうか高裁レベルでも判断が割れるなか、17日の最高裁判決が重視したのはこうした「予見可能性」ではなく、事故を回避できたかどうかという「結果回避可能性」の有無だった。判決は実際の地震の規模は長期評価の想定地震より大きく、津波の浸水深も試算（約2.6メートル）を大幅に上回る、最大約5.5メートルに及んだと認定。津波が到来した方向も異なり、試算に基づき対策を講じたとしても事故を回避できなかったと指摘した。注目された国の予見可能性の有無については言及しなかった。ベテラン裁判官は「結果を回避できないと認定されれば国の責任は否定される。そのほかの争点の判断を示す必要がないと考えた可能性もある」とみる。判決は予見可能性の有無を判断するまでもなく、国の責任を否定する結論を導き出した形だ。原発が立地する福島県からの避難者はピーク時の12年に16万人を超えた。22年4月時点でもなお県内外で約3万人が避難生活を続ける。事故から11年が経過するなか、今回の原告約4千人のうち既に110人以上が亡くなった。国の賠償責任を認めないと結論付けた最高裁判決を受け、最高裁前に結集した各地の原告や支援者らは憤りをあらわにした。福島訴訟の原告代理人、馬奈木厳太郎弁護士は判決文の束を高く掲げ「断じて受け入れられない」と声を張り上げた。判決後、原告らは都内で記者会見に臨み、福島訴訟の中島孝団長は「放射性物質の怖さにおびえながら当てもなく避難した。その人たちの苦難は今も続いている」と主張した。【関連記事】
2022-06-17 18:15:36.781124,60669,"{2.273130416870117,2.650333881378174,2.707063674926758,2.4480767250061035}",世界の中央銀行が相次ぎ金融政策の決定会合を開く「中銀ウイーク」が終わった。米欧の中銀が引き締めに動いたなか、トリを務めた日銀は大規模緩和の継続を強調し、株式市場はひとまず安堵感で迎えた。ただ緩和継続で円への下押し圧力は続く。日銀が長期金利を抑える金融政策の修正に追い込まれるとの思惑は根強く、今回は一時しのぎとの見方もある。17日の東京株式市場は前日の米欧株式市場の大荒れを引き継ぎ、大幅に反落し...
2022-06-17 18:15:36.781124,60670,"{2.425077438354492,2.1505463123321533,2.8473615646362305,3.1929140090942383}",ソニーグループがスマートフォンのカメラなどに使われる画像センサーを一段と高機能化する。従来は難しかった明暗の対象物に同時に焦点を合わせる技術などを実現する。世界首位のシェアは米中対立に伴う顧客の喪失や、韓国サムスン電子などの追い上げで約4割まで落としている。技術を深掘りすることで2025年度に世界シェア60%という従来目標を堅持し、競合他社の追撃をかわす。逆光が差し込む部屋。遠くで見える東京タワーと近くの人の表情の両方に焦点が当たる――。明暗が異なる対象の撮影は難しく、従来は片方にだけ焦点が当たってしまっていた。これを解決するのがソニーの新技術だ。ソニーグループ傘下で半導体事業を担うソニーセミコンダクタソリューションズは17日、新たな「Octa PD」という技術を報道陣に公開した。明るい場所や暗い場所などあらゆるシーンで高速で焦点を合わせることができる。従来はスマホのカメラでは明暗の対象物に同時に焦点を合わせるのは難しかった。「すごく脅威に感じながら研究開発を続けている」。ソニーセミコンダクタソリューションズの清水照士社長は海外勢の追い上げについてこう語る。ソニーの半導体事業はカメラなどに使うCMOS（相補性金属酸化膜半導体）センサーが中核で長らく世界シェアで半数を確保してきた。だが近年はシェアを落としてきた。20年に米中対立の影響で華為技術（ファーウェイ）向けが減り高単価商品の比率が下がった。この「ファーウェイショック」（清水社長）の影響は大きく、19年度に53%だった世界シェア（ソニー調べ）は21年度は43%（同）に減った。海外勢の追い上げは激しい。2位の韓国サムスン電子は世界シェアの約2割を占める。3位の米オムニビジョン・テクノロジーズは車載向けが好調で、4位の中国ギャラクシー・コアは廉価スマホ向けで伸びた。それでもソニーは5月に「25年度までに60%」という目標を打ち出し、19年に示した目標を据え置いた。シェア回復を見込む背景にあるのがスマホの変化だ。世界のスマホ市場は飽和しつつある。一方でカメラの高画質化は進み、1台あたりの画像センサーの数は増え、サイズも大型化する。ソニーは、こうしたカメラの高画質化に照準を合わせ、競合他社と差異化する機能を深掘りしてきた。シェア拡大に向けて生産能力も引き上げる。設備投資計画でも半導体重視は鮮明になっている。ソニー全体の22年度の設備投資額は前年度比35%増の4700億円を見込む。大半が半導体向けだ。画像センサーの主力工場の長崎工場（長崎県諫早市）では、21年に稼働した最新の生産棟で早くも2度目となる拡張工事を5月から始めている。英調査会社オムディアによると、25年の画像センサーの世界市場は251億ドル（約3兆2630億円）と21年比で34%増えるとみる。その中心はスマホ向けで、25年は201億ドルと21年比で37%増える。オムディアの南川明氏は「競合も必死に追いつこうとする中で、ソニーが圧倒的なポジションを確保するのは容易ではない」と見る。海外勢の猛追をどうかわすか。質と量の両面でアクセルを踏み続ける必要がある。（古川慶一）
2022-06-17 18:15:36.781124,60671,"{1.876819372177124,3.2556090354919434,3.144953727722168,2.0252420902252197}",【ロンドン=佐竹実】英政府は17日、英国で収監中の内部告発サイト「ウィキリークス」創設者、ジュリアン・アサンジ被告の米国への身柄引き渡しを決めた。米司法省が2019年に同被告を機密暴露などの罪で起訴し、移送を求めていた。英国の裁判所が22年4月に移送を命じ、パテル内相が署名した。アサンジ被告は14日以内に異議申し立てができる。ウィキリークスは17日、ツイッターで「報道の自由と英国の民主主義にとって暗い日だ。異議申し立てする」と表明した。英内務省は「（これまで）英国の裁判所はアサンジ氏を移送することが不当で、手続きの乱用に当たるとは判断していない」と説明している。英国の犯罪人引き渡し法では、当該人物が死刑になる可能性があるなどの理由がない限り政府は移送を認めなければならない。内務省は「米国は重要な引き渡しのパートナーだ。犯罪者が司法から逃れ、英国が逃亡者の天国になることを防ぐバランスの取れた関係を持つことは国益にかなう」と説明している。ウィキリークスは06年に創設された民間のウェブサイトで、各国の政府や企業の関係者に内部告発を呼び掛けた。10年からはイラクやアフガニスタンでの軍事作戦に関する米国防総省の機密文書などを公開した。米司法省はアサンジ被告が米政府のコンピューターに侵入して機密情報を暴露したなどとして19年に起訴し、身柄の引き渡しを英国に求めた。英高等法院（高裁に相当）は21年12月に同被告の米国への移送を認めた。アサンジ被告側は最高裁への上告を試みたが認められなかった。アサンジ被告はスウェーデン滞在中の性犯罪（捜査打ち切り）を巡り、10年にロンドンで逮捕された。保釈中の12年に在英エクアドル大使館に逃げ込んで籠城。19年4月に保釈条件に違反したとの理由で英警察に逮捕され、有罪判決を受けていた。アサンジ被告側は米司法省の起訴事実を一貫して否定している。被告側は米国で有罪になれば最長で懲役175年が言い渡されると主張していたが、英BBCによると米国側は4～6年程度になりそうだと説明しているという。
2022-06-17 18:15:36.781124,60672,"{2.3125123977661133,2.9585506916046143,3.0109446048736572,2.4860947132110596}",政府は17日、電力や通信といった重要インフラ事業者向けのサイバーセキュリティー対策の行動計画を改定した。対策の不備が原因で情報漏洩などの損害が生じた場合に経営陣が「賠償責任を問われ得る」と明記するなど経営責任に触れた。行動計画は官民連携で対策強化を進める指針で改定は5年ぶり。政府が17日に開いたサイバーセキュリティ戦略本部（本部長・松野博一官房長官）の会合で決めた。松野氏は同日の記者会見で「...
2022-06-17 18:15:36.781124,60673,"{2.9953389167785645,1.8634381294250488,2.3408825397491455,2.394507646560669}",交流戦は7本塁打、21打点の2冠。そのいい流れはいささかも衰えず、阪神・大山が前回に無安打無得点試合を達成したDeNA・今永から2打席連続のソロ。それでも大山は「4日間、僕だけじゃなく全員がいい準備ができたから」とみんなの手柄を強調した。初回は2死一、二塁から四球を選んだ。というよりは今永が勝負を避けたように見えた。しかし続く糸原、山本が連続適時打。DeNAには痛い4点。ここでつかんだ流れを阪...
2022-06-17 18:15:36.781124,60674,"{2.0118861198425293,2.1453537940979004,2.013094425201416,2.264375925064087}",▽7時36分　公邸から官邸。37分　岸防衛相。47分　中央防災会議。▽8時1分　新型コロナウイルス感染症の政府対策本部。16分　閣議。49分　JR東京駅。▽10時39分　のぞみ213号でJR名古屋駅。41分　今枝宗一郎衆院議員、伊藤実愛知県豊根村長ら。▽11時31分　愛知県豊田市のトヨタ自動車元町工場。豊田章男トヨタ自動車社長出迎え。視察。▽12時34分　豊田章男日本自動車工業会会長、有馬浩二日本自動車部品工業会会長らと懇談。会食。▽13時24分　報道各社のインタビュー。▽14時12分　三重県桑名市の伊勢湾岸自動車道湾岸長島パーキングエリア。休憩。35分　同市の桑名シティホテル前。街頭演説。▽15時17分　同県四日市市のキオクシア四日市工場。社員らの集会に出席し、あいさつ。▽16時2分　同市の四日市市民公園。街頭演説。▽17時19分　同県鈴鹿市のホンダ鈴鹿製作所。社員らの集会に出席し、あいさつ。▽18時17分　津市のホテルグリーンパーク津。19分　宴会場「葵・橘」で一見勝之三重県知事、荒井正吾奈良県知事と意見交換。47分　同市の三重県総合文化センター。参院選立候補予定者の集会に出席し、あいさつ。▽19時13分　近鉄津駅。▽20時8分　近鉄特急で近鉄名古屋駅。11分　徒歩でJR名古屋駅。▽21時59分　のぞみ250号でJR東京駅。▽22時14分　公邸。
2022-06-17 18:15:36.781124,60675,"{2.899008274078369,1.669225811958313,2.364373207092285,2.4503540992736816}",バドミントンのインドネシア・オープンは17日、ジャカルタで各種目の準々決勝が行われ、女子ダブルスは福島由紀、広田彩花組（丸杉）が韓国ペアを2-0で退け、準決勝に進出した。志田千陽、松山奈未組（再春館製薬所）も中国ペアに2-0で勝って4強入り。混合ダブルスの渡辺勇大、東野有紗組（BIPROGY）はフランスのペアに2-1で競り勝った。女子シングルスの山口茜（再春館製薬所）、奥原希望（太陽ホールディングス）は敗退した。〔共同〕
2022-06-17 18:15:36.781124,60676,"{2.1164379119873047,2.8744263648986816,2.911834716796875,2.282153606414795}",【NQNニューヨーク=松本清一郎】17日の米ダウ工業株30種平均は反発して始まり、午前9時45分時点は前日比169ドル84セント高の3万0096ドル91セントで推移している。今週に入って前日まで4.7%安と週間では今年最大の下落率となっており、短期的な反発を狙った買いが先行した。ただ、米連邦準備理事会（FRB）の急激な金融引き締めが景気悪化を招くとの警戒感は強く、上値は重い。ダウ平均は前日に3...
2022-06-17 18:15:36.781124,60677,"{1.9573376178741455,3.2559146881103516,3.170330762863159,2.066133499145508}",世界の中央銀行が続々と政策金利を引き上げる「利上げドミノ」に世界の金融市場が揺れている。スイスの予想外の利上げでスイスフランが急上昇し、円相場にも波及し為替相場が乱高下した。景気リスクへの警戒も格段に高まり、世界的な株安の連鎖が止まらない。日銀だけが17日、大規模緩和を維持する姿勢を変えなかったが、世界と一段と広がる金利差が新たなひずみを生む可能性がある。不安定な金融の波を一段と増幅させたのが...
2022-06-17 18:15:36.781124,60678,"{1.9275777339935303,3.1004910469055176,3.2389745712280273,2.0470404624938965}",東京電力福島第1原子力発電所事故を巡り最高裁は17日、東電を規制する立場だった国の責任を認めず、賠償責任はすべて東電が負うこととなった。一連の訴訟で政府の指針を上回る金額の賠償命令が既に確定。今後は訴訟に加わっていない避難者にも適用される賠償基準の指針を見直すかどうかが焦点になる。原発事故の避難者への賠償の枠組みが決まったのは、事故から5カ月後の2011年8月だ。外部有識者で構成する原子力損害...
2022-06-17 18:15:36.781124,60679,"{1.7667961120605469,2.997795343399048,3.1997575759887695,1.9418147802352905}",【米州総局=清水孝輔】米起業家イーロン・マスク氏が率いる宇宙企業スペースXが16日、ツイッター買収をめざすマスク氏の振る舞いを批判した従業員を解雇したことがわかった。米紙ニューヨーク・タイムズが報じた。解雇された従業員の数は明らかになっていない。複数のスペースXの従業員は15日、マスク氏のツイッター買収をめぐる振る舞いを非難する書簡を社内向けに公開した。書簡はマスク氏の言動について「（社員に）動揺や恥ずかしさを与えている」と批判し、会社に対してマスク氏を抑えるように求めた。スペースXは書簡を作成した社員を解雇したと社内宛てに通知した。マスク氏は4月下旬に総額440億ドル（約6兆円）でツイッターを買収することで同社と合意したが、現在は偽アカウントの多さに懸念を示して取引を一時保留している。16日にはツイッターが開いた社員集会に参加し、収益改善のためにレイオフ（一時解雇）に踏み切る可能性などを示した。【関連記事】
2022-06-17 18:15:36.781124,60680,"{1.9526400566101074,2.9172677993774414,2.920847177505493,2.2851171493530273}",短期思考でも従来は物事が成り立ち、それが常識としてまかり通っていたのは、人口動態が大きく影響している。政府が「新しい資本主義」を掲げるように、成長と分配がうまく回らなくなった背景の1つにあるのも、人口が拡大期から減少期に転換したからだ。サービス産業革新推進機構の内藤耕代表理事が作成した日本の人口遷移を下に示した。縦軸は生産年齢人口、横軸には総人口を取っている。生産年齢人口（15〜64歳）は大ま...
2022-06-17 18:15:36.781124,60681,"{2.957420825958252,2.051212787628174,3.0076045989990234,3.3246893882751465}",JR東日本が2022年5月、自社に蓄積されたデータの「外販」に乗り出した。交通系ICカード「Suica（スイカ）」の乗降利用データを社内で統計処理し、定型リポート「駅カルテ」の形で、自治体や企業向けに販売を始めたのだ。13年にもSuicaのデータ活用を試みながら、「個人情報保護への配慮が足りない」と利用客などの大きな反発を招き、事業を中止してから9年──。ようやくデータの外販にこぎ着けた格好だ。...
2022-06-17 18:15:36.781124,60682,"{3.3137905597686768,1.6208021640777588,2.915889263153076,3.4683077335357666}",日清食品は、カップヌードルの8つの定番フレーバーを2つずつ組み合わせた「カップヌードル　スーパー合体」シリーズを2021年9月に発売した。カップヌードルの発売50周年を記念した商品だ。実はこの商品は、ソーシャルメディアに投稿された「n=1（たった1人の声）」が開発のきっかけになった。日清食品などを例に、自社の商品・ブランドについて、生活者が抱いているホンネの探し方を伝える。ソーシャルメディア上...
2022-06-17 18:15:36.781124,60683,"{3.136017084121704,1.9909348487854004,3.074331283569336,3.3546078205108643}",「企業評価額は10億円、投資額は5億円!」。東京都内で高等専門学校生を対象にした事業アイデアコンテスト「第3回全国高等専門学校ディープラーニングコンテスト2022」（高専DCON）が開かれた。過去最高の企業評価額の6億円を大きく上回る結果に会場では驚きの声が響いた。年々レベルが上がる高専DCONにかける高専生たちの奮闘を2回に分けて紹介する。高専DCONは人工知能（AI）を活用した社会課題解決...
2022-06-17 18:15:36.781124,60684,"{2.442304849624634,2.5532710552215576,3.0150065422058105,2.6591339111328125}",主力銘柄の株式分割が相次いでいる。最低投資金額が約560万円と東証プライム上場企業で3番目に大きい任天堂や同100万円弱の日本郵船は9月末を基準日として分割する。株式市場の先行き不透明感が強まるなか、最低投資金額の引き下げで投資家層の拡大を図る。分割表明後の株価も底堅さが目立つ。商船三井は3月31日を基準日として1株を3株に分割した。株式分割は1999年の会社発足以来初めて。任天堂も1株を10...
2022-06-17 18:15:36.781124,60685,"{2.873499631881714,2.133427619934082,2.700279712677002,3.129038095474243}",企業の「人的資本」についての情報開示が本格的に動き出す。政府は従業員の育成法や賃金格差など人への投資を映す19項目について「価値向上」や「リスク管理」など4つの基準で整理して公表することを企業に促す。企業の強みと弱みを分かりやすくして投資家の評価に役立てるほか、取り組みが足りない経営者の意識改革につなげる。「人的資本」とは従業員を事業のコストではなく、価値を生み出す投資対象と捉える考え方だ。こ...
2022-06-17 18:15:36.781124,60686,"{2.3836417198181152,2.540295124053955,2.952676296234131,2.9457969665527344}",携帯事業会社の再編が取り沙汰される英国で、通信規制当局が柔軟な姿勢を見せている。通信会社4社のさらなる再編についてこれまで厳しい見方を示してきたが、このほど事実上容認する方針を明らかにした。高速通信規格「5G」のインフラ整備などが課題となるなか、競争によって企業体力がそがれれば消費者の不利益につながりかねないとの考えが背景にある。英フィナンシャル・タイムズ（FT）は5...
2022-06-17 18:15:36.781124,60687,"{2.3379194736480713,2.0531280040740967,2.824475049972534,2.8363025188446045}",日経産業新聞は首都圏新築マンションの「将来価値格付け調査」のトップ30をまとめた。新型コロナウイルスの感染拡大により供給戸数が減少し、価格はバブル期をしのぐ水準にまで上昇している。見えてきた高騰下の人気物件の共通項は「売らずに住み続けられるマンション」だ。「ザ・パークハウス　グラン」――。三菱地所レジデンスの宮島正治社長が「あまりマーケット（市場）に出てこないが、これぞ当社の理想型」と言うマン...
2022-06-17 18:15:36.781124,60688,"{2.938483715057373,2.019779682159424,3.0033860206604004,3.2564544677734375}",長野県信用組合は7月から、役員を除いた約800人の職員全員を対象としたベースアップ（ベア）を実施する。正職員と嘱託職員は、基本給を一律で5000円引き上げる。パート職員に対しては時給を20円引き上げる。定期昇給と合わせた賃上げ率は平均で3.6%になる。ベアは7年9カ月ぶり。...
2022-06-17 18:15:36.781124,60689,"{2.5548815727233887,2.3719911575317383,2.6319756507873535,3.062375068664551}",【NQNロンドン=菊池亜矢】17日のフランクフルト株式市場でドイツ株価指数（DAX）は反発した。前日に比べ87.77ポイント（0.67%）高の1万3126.26で終えた。前日に約3カ月ぶりの安値で終えており、短期的な戻りを期待した買いが優勢だった。欧州債利回りの低下でハイテク株が買い直された。欧州主要600社の株価指数であるストックス600は前日に比べ0.09%高だった。
2022-06-17 18:15:36.781124,60690,"{1.9933881759643555,3.767380714416504,3.0886011123657227,2.410092830657959}",【ロンドン=中島裕介】英国のジョンソン首相は17日、ウクライナの首都キーウ（キエフ）を訪問し、同国のゼレンスキー大統領と会談した。ジョンソン氏のキーウ訪問は、4月上旬の前回に続き2回目となる。英首相官邸によるとジョンソン氏は会談で、120日ごとにウクライナ兵を最大1万人訓練する支援策を伝えた。ジョンソン氏は首脳会談後の共同記者会見で「我々は新しく支援する武器のために必要な訓練を提供し続ける。それにより侵略者をウクライナから追放できる」と訴えた。ゼレンスキー氏はSNS（交流サイト）に「この戦闘の日々は、ウクライナへの英国の支持が断固としたものであることを証明した」と賛辞を送った。訓練は英陸軍が主導し、ウクライナ国外で行われる見通しだ。ウクライナ兵は3週間の訓練に従事し、最前線での戦闘スキルや応急処置などの医療技術、サイバー攻撃への対処を学ぶ。今回の訓練には、ウクライナ兵の装備の取り扱いの熟度を上げて、西側諸国の武器支援の実効性を高める狙いもある。英国は2014年のロシアのクリミア半島併合以降、米国とともにウクライナ兵の訓練に長期的に取り組んだ前例がある。現状のロシアとの戦闘は、平地が多いウクライナ東部のドンバス地域が主戦場になっている。これに伴い携行型の対戦車砲を主体に首都キーウなどを守った戦闘初期に比べ、戦車や対空ミサイルなど重火器による砲撃戦の対応が必要になっている。兵器の取り扱いの難易度は上がり、訓練の必要性が指摘されていた。両政府によると首脳会談では、兵器の追加支援やロシア軍に破壊されたインフラなどの復興策、ロシアへの追加制裁についても話し合った。【関連記事】
2022-06-17 18:15:36.781124,60691,"{1.9083539247512817,2.529960870742798,2.6453123092651367,1.8304094076156616}",【NQNロンドン=菊池亜矢】17日のロンドン株式市場で、FTSE100種総合株価指数は続落した。前日に比べ28.73ポイント（0.41%）安の7016.25で引けた。原油相場の下落でエネルギー株が売られた。
2022-06-17 18:15:36.781124,60692,"{1.7693870067596436,3.227468967437744,3.3473775386810303,1.8614140748977661}",【ロンドン=佐竹実】英政府が内部告発サイト「ウィキリークス」の創設者、ジュリアン・アサンジ被告の米国への身柄引き渡しを決めたことを受け、同被告の弁護士や妻が17日、ロンドンで記者会見した。弁護士らは米国への移送について「言論の自由に対する重大な脅威だ」と指摘した。米司法省が2019年に同被告を機密暴露などの罪で起訴し、移送を求めていた。英政府の決定を受けてアサンジ被告側は異議申し立てをする方針...
2022-06-17 18:15:36.781124,60693,"{2.4790232181549072,2.546823740005493,2.4955945014953613,2.9196200370788574}",【NQNロンドン=菊池亜矢】17日の欧州国債市場で、指標銘柄であるドイツ連邦債10年物の利回りは英国時間16時時点で、前日の同時点と比べ0.030%低い（価格は高い）1.691%で取引されている。欧州中央銀行（ECB）内で、ユーロ圏域内の国債利回り格差に対応する新しい手段の検討が進んでいるとの見方から、欧州債券相場の急落リスクへの懸念が和らぎ、ドイツ国債が買い直された。英国の10年債利回りも低下し、英国時間16時時点は、前日の同時点より0.048%低い2.516%で推移している。
2022-06-17 18:15:36.781124,60694,"{2.1284847259521484,2.4001529216766357,2.4021687507629395,2.4088711738586426}",【NQNロンドン=菊池亜矢】17日のロンドン外国為替市場でユーロは対ドルで下落し、英国時間16時時点は1ユーロ=1.0450～60ドルと、前日の同時点に比べ0.0040ドルのユーロ安・ドル高で推移している。欧州の国債利回りの低下を受け、欧米金利差の拡大を意識したユーロ売り・ドル買いが優勢となっている。円は対ユーロで大幅に下落し、英国時間16時時点は1ユーロ=141円40～50銭と前日の同時点に比べ2円30銭の円安・ユーロ高で推移している。日銀が17日まで開いた金融政策決定会合で、現状の大規模な金融緩和の維持を決めた。7月に利上げを予定するECBとの金融政策の違いに着目した円売り・ユーロ買いが出た。英ポンドは対ドルで下落し、英国時間16時時点は1ポンド=1.2180～90ドルと前日の同時点に比べ0.0090ドルのポンド安・ドル高で推移している。前日にポンド買い・ドル売りが進んだため、持ち高整理のポンド売り・ドル買いが優勢となっている。
2022-06-17 18:15:36.781124,60695,"{2.869882345199585,1.868765950202942,2.3189539909362793,2.409268856048584}",【ブダペスト=共同】水泳の世界選手権は18日にブダペストで幕を開ける。17日は開幕に先立ってアーティスティックスイミング（AS）の予選が始まり、ソロ・テクニカルルーティン（TR）は乾友紀子（井村ク）が91.9189点のトップで18日の決勝に進んだ。デュエットTRの吉田萌（ザ・クラブピア88）比嘉もえ（AS広島）組は90.0294点で4位通過となった。開幕前日の記者会見には東京五輪の競泳女子で2冠の大橋悠依（イトマン東進）が出席し「5年前に銀メダルを取った相性のいいプール。強い選手とレースができることを楽しみにしている」と笑顔で話した。今年の世界選手権は当初、5月に福岡大会が予定されていたが、新型コロナウイルスの影響で来年7月に延期。代わりにブダペスト大会の開催が決まった。
2022-06-17 18:15:36.781124,60696,"{2.0456557273864746,2.5901129245758057,2.330423355102539,2.387807846069336}",衆院選挙区画定審議会（区割り審）が岸田文雄首相に勧告した小選挙区の新たな区割り案をめぐって閣僚から17日、発言が相次いだ。定数が4から3に減る山口県で自民党県連会長を務める岸信夫防衛相は記者会見で定数減を「受け止める」と表明した。今後の方針について「党本部と調整していく」と話した。同じ山口が地元の林芳正外相は「政府の一員なので具体的なコメントは控えたい」と述べるにとどめた。松野博一官房長官は「地方選出の国会議員が減少することを懸念する声があるのは承知している」と語った。「政府として勧告に基づき必要な法政上の措置を講じたい」と言明した。金子恭之総務相は区割り審の勧告を反映した法案に関して「総務省として速やかに国会で審議してもらえるよう対応していく」と訴えた。自民党は小選挙区が減る地方を中心とした10県に多くの現職議員を抱える。2021年の衆院選では滋賀、岡山、山口、愛媛の4県で議席を独占した。和歌山県も3選挙区のうち2つで自民党が勝利した。候補者調整は難航が必至だ。区割り審は16日に小選挙区の定数の「10増10減」を反映した新たな区割り案を勧告した。全国25都道府県の計140選挙区が対象となる。今回の小選挙区の区割り見直しは1票の格差の大きな改善につながっていない。現行の制度で限りなく1倍に近づけるべきだ。自民党の一部で出ていた「3増3減」案は論外だ。単に2倍を下回るように格差を調整するだけでは問題の根本解決にならない。選挙区数を計算するために今回から導入された「アダムズ方式」は人口の少ない都道府県にもある程度の議席を分配する要素を残してしまっている。度重なる区割り改定が必要な小選挙区制度そのものの改革を話し合った方がよい。1票の格差よりも地方の声が重要と考えるなら、憲法改正を含めた国会のあり方の議論が欠かせない。国が地方分権を進め、道州制のような制度に基づいて地方の声を反映する仕組みを考える必要がある。国政選挙で地域の代表を選ぶ仕組みは米国やドイツに例がある。国民の政治参加の権利は平等との観点から1票の格差を2倍未満に是正し、自治体の分割をできるだけ解消するという2つのポイントがしっかりおさえられており、評価できる。1つの自治体が複数の選挙区に分かれると、自治体の一体性が失われかねない。地理的に異質な地域が1つの選挙区にされるのは住民からしても納得しづらい。議員からは小選挙区数の「10増10減」に反対する声も出ているが勧告は尊重されるべきだ。今後も都市部への人口偏在が進めば、都市と地方の定数の差は広がる。都市と地方の様々な格差につながるとの懸念も出ている。もっとも定数の配分では人口を重視するという以外の強い原則が打ち出されていない。現在の方式に懸念があるのであれば、人口原則を踏まえつつ都市と地方の問題をどうしたら解消できるのかを具体的に議論することが必要になる。
2022-06-17 18:15:36.781124,60697,"{1.7955318689346313,3.078352451324463,2.7654507160186768,1.7340648174285889}",【ワシントン=長沼亜紀】米調査会社コンファレンス・ボードが17日発表した5月の景気先行指数（2016年=100）は118.3で前月から0.4%低下した。4月がマイナス0.4%、3月がマイナス0.1%に改定されたため3カ月連続のマイナスとなり、景気の減速を示した。ダウ・ジョーンズまとめの市場予測と一致した。株価の下落、住宅建設の鈍化、消費者の景況見通しの悪化が低下の主因で、コンファレンス・ボードは「近く経済活動が弱まる可能性が高い」と分析した。加えて金融政策の引き締めで経済成長は一段と鈍化するとも指摘した。消費者の景況見通しは、ガソリン価格の急騰をはじめ急激な物価上昇を受けて悪化している。また住宅市場は、価格高騰と住宅ローン金利の上昇で購入希望者が減っており、販売・建設ともに減少が始まっている。インフレ抑制のために米連邦準備理事会（FRB）は大幅な利上げを続けているが、急速な金融引き締めで景気が減速するとの懸念も強まっている。
